proportion,epv,auc_roc
0.1,5.0,0.6022727272727272
0.2,4.5,0.7874643874643874
0.30000000000000004,3.9,0.4364972259709102
0.4,3.3,0.7373737373737373
0.5,2.8,0.8070843091334895
0.6,2.2,0.7987012987012987
0.7000000000000001,1.7,0.823529411764706
0.8,1.1,0.8552875695732838
0.9,0.6,0.9513888888888888
