proportion,epv,auc_roc
0.1,5.555555555555555,0.8181818181818181
0.2,5.0,0.7796011396011396
0.30000000000000004,4.333333333333333,0.8161643424801319
0.4,3.6666666666666665,0.7635539064110494
0.5,3.111111111111111,0.7898126463700234
0.6,2.4444444444444446,0.7277365491651205
0.7000000000000001,1.8888888888888888,0.8090249798549557
0.8,1.2222222222222223,0.9090909090909092
0.9,0.6666666666666666,0.9652777777777778
