proportion,epv,auc_roc
0.1,10.0,0.8140454545454545
0.2,9.0,0.7977777777777777
0.30000000000000004,7.8,0.8071674913780177
0.4,6.6,0.7794269222840653
0.5,5.6,0.7984484777517564
0.6,4.4,0.7683209647495362
0.7000000000000001,3.4,0.8263497179693796
0.8,2.2,0.8608534322820037
0.9,1.2,0.9375
