proportion,epv,auc_roc
0.1,12.5,0.6679545454545455
0.2,11.25,0.6967521367521368
0.30000000000000004,9.75,0.7101514469935523
0.4,8.25,0.6771799628942486
0.5,7.0,0.6541276346604216
0.6,5.5,0.700139146567718
0.7000000000000001,4.25,0.7135374697824335
0.8,2.75,0.8089053803339518
0.9,1.5,0.8958333333333334
