male,supplemental_o2_duration,hospital_stay,sga
0.005537098560354342,-0.05038759689922476,-0.0370985603543743,-0.057585825027685514
-0.012181616832779631,-0.037652270210409726,-0.031007751937984496,-0.05869324473975637
0.006644518272425215,-0.05260243632336651,-0.03599114064230343,-0.0575858250276855
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
-0.012735326688815073,-0.03599114064230341,-0.03266888150609081,-0.058139534883720936
-0.013012181616832787,-0.04291251384274639,-0.025747508305647843,-0.05786267995570321
0.006090808416389775,-0.04983388704318933,-0.038205980066445176,-0.0575858250276855
0.006644518272425215,-0.05094130675526021,-0.03765227021040974,-0.0575858250276855
-0.0071982281284618125,-0.021040974529347712,-0.019379844961241424,0.9080841638981207
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
0.006644518272425214,-0.05426356589147282,-0.03433001107419712,-0.0575858250276855
-0.011627906976744201,-0.037098560354374296,-0.03211517165005537,-0.05869324473975637
0.006090808416389775,-0.04983388704318933,-0.038205980066445176,-0.0575858250276855
-0.013012181616832787,-0.04291251384274639,-0.025747508305647843,-0.05786267995570321
0.007751937984496074,-0.053156146179401946,-0.03654485049833887,-0.0575858250276855
0.006644518272425215,-0.05094130675526021,-0.03765227021040974,-0.0575858250276855
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
-0.010520487264673311,-0.039313399778516035,-0.031007751937984492,-0.05869324473975639
0.06921373200442887,0.5027685492801787,0.30730897009966796,-0.01882613510520581
-0.011074197120708755,-0.03986710963455148,-0.02990033222591362,-0.05869324473975637
-0.012181616832779631,-0.037652270210409726,-0.031007751937984496,-0.05869324473975637
0.006090808416389775,-0.04983388704318933,-0.038205980066445176,-0.0575858250276855
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
0.005537098560354342,-0.05038759689922476,-0.0370985603543743,-0.057585825027685514
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
0.005537098560354342,-0.05038759689922476,-0.0370985603543743,-0.057585825027685514
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
-0.01273532668881507,-0.038205980066445155,-0.029900332225913623,-0.05869324473975639
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
0.16888150609080818,0.39313399778516095,0.33333333333333404,-0.0348837209302334
0.008305647840531514,-0.05592469545957913,-0.03433001107419712,-0.0575858250276855
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
0.006644518272425215,-0.05094130675526021,-0.03765227021040974,-0.0575858250276855
0.005537098560354342,-0.05038759689922476,-0.0370985603543743,-0.057585825027685514
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
0.005537098560354342,-0.05038759689922476,-0.0370985603543743,-0.057585825027685514
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
0.009966777408637826,-0.05315614617940196,-0.03986710963455148,-0.05647840531561463
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
0.005537098560354342,-0.05038759689922476,-0.0370985603543743,-0.057585825027685514
0.006644518272425215,-0.05094130675526021,-0.03765227021040974,-0.0575858250276855
0.006644518272425201,-0.05094130675526021,-0.03765227021040973,-0.0575858250276855
0.007475083056478365,-0.059523809523809486,-0.030730897009966784,-0.056755260243632324
0.006090808416389768,-0.0465116279069767,-0.041528239202657795,-0.0575858250276855
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
-0.016334440753045402,-0.03128460686600219,-0.03405315614617942,-0.05786267995570321
0.009966777408637823,-0.050387596899224764,-0.04208194905869323,-0.05703211517165005
0.006644518272425201,-0.04761904761904758,-0.04097452934662235,-0.0575858250276855
-0.007751937984497246,-0.020487264673312282,-0.017718715393135107,0.9064230343300144
0.006090808416389775,-0.04983388704318933,-0.038205980066445176,-0.0575858250276855
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
-0.20598006644518319,0.08361018826135125,0.03543743078626827,-0.05260243632336656
0.005537098560354342,-0.05038759689922476,-0.0370985603543743,-0.057585825027685514
-0.011074197120708762,-0.03654485049833884,-0.03322259136212625,-0.05869324473975637
0.006644518272425201,-0.05260243632336651,-0.03599114064230343,-0.0575858250276855
0.005537098560354342,-0.05038759689922476,-0.0370985603543743,-0.057585825027685514
0.005537098560354342,-0.05038759689922476,-0.0370985603543743,-0.057585825027685514
0.006090808416389775,-0.04983388704318933,-0.038205980066445176,-0.0575858250276855
0.006644518272425201,-0.05094130675526021,-0.03765227021040973,-0.0575858250276855
0.005537098560354342,-0.05038759689922476,-0.0370985603543743,-0.057585825027685514
-0.010520487264673311,-0.039313399778516035,-0.031007751937984492,-0.05869324473975639
