proportion,epv,auc_roc
0.1,10.0,0.8648636363636364
0.2,9.0,0.8551566951566951
0.30000000000000004,7.8,0.8529014844804318
0.4,6.6,0.852195423623995
0.5,5.6,0.8862704918032787
0.6,4.4,0.8926252319109462
0.7000000000000001,3.4,0.9085414987912973
0.8,2.2,0.9090909090909091
0.9,1.2,0.9618055555555556
