proportion,epv,auc_roc
0.1,5.555555555555555,0.9494545454545454
0.2,5.0,0.9002279202279202
0.30000000000000004,4.333333333333333,0.9392712550607287
0.4,3.6666666666666665,0.9830962688105546
0.5,3.111111111111111,0.9057377049180328
0.6,2.4444444444444446,0.9373840445269017
0.7000000000000001,1.8888888888888888,1.0
0.8,1.2222222222222223,1.0
0.9,0.6666666666666666,0.9965277777777779
