m24_ec_ss,m24_cong_ss,m24_rc_ss,m24_fm_ss,m24_gm_ss
-0.6298394160506184,-0.08314340878562149,0.19000681659399063,-0.11392306011041634,0.01887328608713361
-0.5825635743057901,-0.009518375536071643,-0.32148226711628103,-0.2148217778864921,-0.10285914235388496
0.21004172751864927,0.0343202586084384,0.21608457674328016,0.12465390486214188,-0.06370530183237941
-0.6388631287076617,-0.010699916429050193,-0.48061790634652307,0.014713646112541544,-0.07834823095983794
-0.6414549045188662,0.06906547397055074,0.12678355158930957,0.08153968434484975,0.004560059818651792
1.1141859781196566,-0.19687744111911049,0.1782075660472855,0.13471087296141115,-0.008659488109298561
-0.6059409740716978,-0.15245365036468086,0.16103628225187766,0.1589910714292992,0.036189788990144085
-0.6607367243894497,-0.04740163405501629,-0.43889152915454954,-0.27083803689985836,-0.022940584026964406
1.3605026253281958,-0.49819869039896963,-0.3746991326221248,0.053090824258734244,-0.15234911870454168
1.0994054113744731,-0.3385111915666973,0.12687444016912974,-0.17633432387077494,-0.15907273871447963
-0.6548624689732957,-0.004702412280261936,-0.4586038198140766,0.026124393131883614,0.03522720673366072
-0.5840766201339563,-0.02164894496596886,0.15000989355689617,-0.13266732149246482,-0.06957670927968478
0.2574938905167451,-0.024322716491287137,0.15709550320893373,-0.16695499731559277,-0.08676409525368996
1.6229384139283392,-0.14356196852747977,0.5112558967782553,-0.16953726593849408,-0.19903751038811895
-0.5923934967286583,-0.19210210826614577,-0.48238985614381663,0.11154296637459248,-0.07051122786832835
-0.614466689478315,0.039016999422440156,0.01084945100619656,-0.1300306842292134,-0.039842740934658366
-0.6131297519065411,0.011558293009733472,0.09555495512454629,0.1496382902579866,-0.15985041385542376
-0.6109115617550819,-0.12089664456125138,0.17186583911642764,-0.26663725290369833,-0.0657770753795401
1.3252002106406502,0.47231078106935076,0.6381703407233551,0.396108364021374,-0.030593205945021608
0.25642675594721065,0.03965949356615643,0.1725909379057724,0.10485583589703401,0.04598133269389963
1.0945827575961031,-0.11304252855614472,-0.054252055681739075,-0.19712935709562143,-0.08698680181725642
-0.6442735438676458,0.09926659536191583,0.11616338444164964,0.058668050329607264,0.0063781617518788945
-0.5978914570495057,-0.13124022699394847,-0.48056810642666586,-0.10466865036639758,-0.050494743240665454
-0.7280777740358778,0.2539197403922224,0.1385187699141368,0.15565920461215402,0.024260404416923398
0.07904290978705082,0.31870252038084895,0.10700335981282591,0.07319108558564281,0.037283263256614574
0.2192095120252804,0.040229804654494924,0.18724213416712,0.1384190168856143,-0.06370530183237941
-0.8286417004461192,0.27740420025717705,0.15096803824477725,0.04878356435403268,0.0004254682336588837
1.2463429486831423,0.7864120748738977,0.820407503156969,0.36961365838677895,-0.04032226491160235
-0.6059409740716978,-0.13658456569538072,0.14611135864701677,0.15804691036485974,0.036189788990144085
-0.6374447329734042,-0.08574627299417076,0.16252404024518913,0.1346876084637548,-0.047194587840126104
-0.6151087585783289,-0.14249411174143717,0.1749538012231768,0.14428179834138732,0.036189788990144085
-0.8621768100910495,0.3737272333704594,-0.00034132669747394154,-0.001902368086023271,-0.056819848565897016
0.1960437569901685,-0.17105506636404164,0.07283857890741827,-0.15436229224826678,-0.013241657722048942
-0.6255676941862446,-0.19418945601300075,-0.46166545818745186,-0.11189240446086934,-0.05908782650102242
-0.7004768412897789,-0.12238496596077883,0.1775995142970419,0.056130822513915726,-0.05648274752454753
-0.5337312424378768,0.024963657612775674,0.18449612676092636,-0.2535391992693825,-0.02699293125595484
-0.6382903016257537,0.03251835255128145,0.15567158892610933,-0.11253300385845419,-0.10648231917540486
-0.6989831124270197,-0.1565832056513537,-0.45569406692608977,0.12018016520200489,-0.03378956760176067
-0.6151087585783289,-0.14249411174143717,0.1749538012231768,0.14428179834138732,0.036189788990144085
-0.5327636057516311,-0.05915860859563599,0.06992492123722012,-0.10541547495359978,-0.20084279359464305
-0.5919336490280789,-0.12127098373531388,0.19864109804761707,-0.08212652005924098,-0.027178103212463202
-0.5845826484779783,0.05500500006459372,0.1614318624135514,0.17764955551195766,0.03477657578743552
1.3998189848258262,0.7198346322431747,0.4713275874019888,0.06358858702237327,-0.060523279171287
-0.6298394160506184,-0.07848315460548097,0.18068630823370962,-0.10926280593027585,0.01887328608713361
0.22621053444123929,0.052733549595087616,0.20641682313524296,0.11761854873717055,-0.00474545095296208
-0.5844297030744604,0.04807878764552872,0.07993757487631234,0.17390280159464125,0.03477657578743552
-0.6759036891595469,-0.08388650044204592,0.18437342572416207,0.04330663563690009,0.02835278589863456
-0.6123465905009703,0.03986628534030596,0.09553502191387465,0.15135186926836458,-0.03978514404269068
0.9215269211039457,-0.06386294356695617,0.08752517877451724,0.14423489743553256,0.016120694273556353
-0.6131854489588962,-0.03924991232363848,-0.4286039858689438,-0.106537863441583,-0.043667926605458915
0.8626224868589238,-0.18474453583389294,-0.4258583847028023,-0.26052947088698686,0.0031590162589322326
1.2205188291922515,0.5941345503206841,0.3043734971897055,-0.29154483605928555,0.030485763697726233
-0.643955730158434,-0.13242176788692703,-0.4874215003165375,0.014713646112541544,-0.07834823095983794
-0.621361429604084,0.054585028437333157,0.1012316867891059,0.13995130039921988,-0.03978514404269068
1.1145958134472311,-0.06321089824835387,0.0004188994701763138,0.09759398586048494,0.026415747862907613
-0.607672588596391,-0.12670999555712256,-0.24546054969982706,-0.3637776506705451,0.03891719651949641
-0.6245679414781184,-0.12015916418155274,0.18246719579746465,0.03220811651531701,-0.0563867637726022
-0.6298394160506184,-0.07848315460548097,0.18068630823370962,-0.10926280593027585,0.01887328608713361
-0.682818097983539,-0.09552447742257907,0.15160687347320095,-0.08587259674261645,-0.04727435921225005
-0.6147340987033317,-0.010699916429050193,-0.19983406439342016,0.045113332927765,-0.28154214330826394
-0.5887817830245385,-0.009518375536071643,-0.46974743988245615,-0.1127027955147879,-0.050494743240665454
1.290382789233653,0.6188279845967256,0.46877492679100485,-0.09314885119786698,-0.058812411555861054
-0.6030566704808814,-0.013023701425284197,0.14105835271833406,-0.01525308848730417,-0.11525805614333504
-0.6422270103863659,-0.10018473160271958,0.16200965404597154,-0.1135183226086209,-0.06596224733604845
-0.6047811232901722,-0.004988144099245746,-0.4484389446323486,-0.13862503602611922,0.025747706922159778
1.106023826612851,0.45840223725256013,0.2587707196799679,-0.3411082279198218,0.04318841640054026
-0.6144619359992342,-0.036450785403696576,-0.4072954906188363,-0.13862503602611922,0.025747706922159778
-0.6138907973151394,-0.12670999555712256,-0.45925961117655834,-0.13059089087772888,0.025747706922159778
1.1966624032609272,0.48587862474560245,0.21214185971865834,-0.30859094030292356,-0.060814975396169244
1.075743691814294,0.023746826917884618,0.45791643614495325,0.16273343524157924,-0.30144788426874025
0.2189384820171621,-0.1342219598047548,0.200521756892011,0.059828151452274755,-0.07012909172118033
-0.6344468768711767,-0.16520846107585524,-0.4620164500294832,-0.12580084914910378,-0.05908782650102242
1.3198604304559638,0.17241968720108902,0.5203597245252718,-0.115174912081117,-0.06245674466993266
0.676628888373477,-0.20815799800927628,0.38572061627307913,-0.009920303527458374,-0.036989541939898285
-0.6255676941862446,-0.19418945601300075,-0.46166545818745186,-0.11189240446086934,-0.05908782650102242
-0.5984625957336005,-0.04098101684052245,-0.4286039858689438,-0.1127027955147879,-0.050494743240665454
-0.6759036891595469,-0.08388650044204592,0.18437342572416207,0.04330663563690009,0.02835278589863456
-0.6414549045188662,0.07894378153609442,0.15218585690838698,0.05470477689926123,0.004560059818651792
1.057890562107507,-0.2899033741438001,0.17115930503892368,0.07597508276429868,0.027494274740600667
1.214287001337077,-0.2891828817169647,0.10890893562079616,0.08026663796550068,0.027771500104565642
0.7298358252314643,-0.1217429239830943,0.3707908886032263,0.09268190038775968,-0.04660221119549183
-0.6552424345939718,-0.06039898189604217,-0.4075569958956597,0.03543598568401384,-0.1759171701427052
-0.6151087585783289,-0.14249411174143717,0.1749538012231768,0.14428179834138732,0.036189788990144085
