proportion,epv,auc_roc
0.1,4.545454545454546,0.8864545454545454
0.2,4.090909090909091,0.8792022792022792
0.30000000000000004,3.5454545454545454,0.8900134952766532
0.4,3.0,0.8798185941043084
0.5,2.5454545454545454,0.900175644028103
0.6,2.0,0.9067717996289426
0.7000000000000001,1.5454545454545454,0.9323126510878323
0.8,1.0,0.9499072356215214
0.9,0.5454545454545454,0.9791666666666666
