m24_ec_ss,m24_cong_ss,m24_rc_ss,m24_fm_ss,m24_gm_ss
-0.071483942414175,-0.039368770764119584,-0.03909191583610189,-0.040199335548172746,-0.012513842746400883
-0.05559246954595795,-0.04036544850498339,-0.05808416389811734,-0.03870431893687705,-0.009911406423034397
-0.06710963455149499,-0.02087486157253604,-0.06517165005537096,-0.02613510520487268,-0.023366555924695442
-0.07131782945736433,-0.04169435215946847,-0.05553709856035434,-0.02314507198228133,-0.010963455149501644
-0.08792912513842746,-0.006810631229235975,-0.06273532668881501,-0.03809523809523807,-0.007087486157253575
0.003100775193798283,-0.08853820598006636,-0.06943521594684379,-0.031782945736434115,-0.016002214839424128
-0.11395348837209292,-0.03781838316722039,-0.037541528239202676,-0.001827242524917047,-0.011517165005537067
-0.0589700996677741,-0.039036544850498345,-0.05177187153931338,-0.05370985603543742,0.0008305647840531338
0.04224806201550369,-0.04136212624584722,-0.1354928017718713,-0.04634551495016613,-0.02170542635658912
0.07203765227021032,-0.0196013289036545,-0.0697120708748615,-0.1544296788482834,-0.03095238095238101
-0.06805094130675522,-0.04230343300110745,-0.05863787375415282,-0.02403100775193802,-0.009634551495016574
-0.06356589147286822,-0.009025470653377735,-0.05968992248062012,-0.051937984496123996,-0.018438538205980043
-0.04678848283499447,-0.005813953488372173,-0.06699889258028789,-0.06810631229235875,-0.014950166112956798
0.3139534883720943,0.15780730897009965,0.21677740863787404,0.087209302325581,0.021594684385380924
-0.07901439645625688,-0.028349944629014454,-0.06544850498338864,-0.017829457364341147,-0.012015503875968947
-0.13720930232558126,0.005924695459579091,-0.09706533776301211,0.025304540420819352,0.0003875968992248513
-0.14186046511627884,-0.019490586932447485,-0.0604651162790697,0.0023809523809522337,0.016777408637873692
-0.04916943521594688,-0.03504983388704323,-0.04612403100775195,-0.06550387596899222,-0.0068106312292358084
0.14562569213732013,0.1215393133997783,0.24916943521594737,0.18355481727574752,0.09745293466223659
-0.05681063122923592,-0.02331118493909197,-0.07259136212624574,-0.039645625692137296,-0.010299003322259137
0.3518826135105215,0.09357696566998869,0.117940199335548,0.13676633444075298,0.0971760797342186
-0.11716500553709842,-0.020265780730897076,-0.014451827242524973,-0.03936877076411961,-0.011406423034330038
-0.06993355481727573,-0.02840531561461794,-0.06273532668881504,-0.031173864894795164,-0.010409745293466222
-0.1461240310077518,0.03715393133997773,-0.07469545957918047,0.00614617940199326,-0.025138427464008795
-0.10653377630121809,0.05376522702104081,-0.017109634551495,-0.11594684385382052,-0.01683277962347729
-0.09590254706533767,-0.020598006644518344,-0.062403100775193746,0.00016611295681052962,-0.023920265780730865
-0.1416943521594683,0.03438538205980049,-0.058637873754152775,-0.03759689922480622,0.0008859357696567038
0.22358803986711012,0.09457364341085245,0.28920265780730975,0.11201550387596876,0.07796234772978894
