proportion,epv,auc_roc
0.1,10.0,0.7945909090909091
0.2,9.0,0.7835327635327636
0.30000000000000004,7.8,0.7734292997450892
0.4,6.6,0.7672644815501958
0.5,5.6,0.793179156908665
0.6,4.4,0.7613636363636364
0.7000000000000001,3.4,0.8255439161966156
0.8,2.2,0.8218923933209648
0.9,1.2,0.9444444444444444
