proportion,epv,auc_roc
0.1,5.0,1.0
0.2,4.5,1.0
0.30000000000000004,3.9,0.8648972859499175
0.4,3.3,0.8148835291692434
0.5,2.8,0.8220140515222483
0.6,2.2,0.8344155844155845
0.7000000000000001,1.7,1.0
0.8,1.1,0.9025974025974026
0.9,0.6,1.0
