male,supplemental_o2_duration,hospital_stay,sga,m24_ec_ss,m24_cong_ss,m24_rc_ss,m24_fm_ss,m24_gm_ss,m_chat_rf_r,m_chat_rf_f
0.40528921250700184,-0.04965396031041625,0.15080798818417834,-0.06981360422246849,-0.4502818197658239,0.00906343912463216,0.08624960152474671,-0.19881210743996508,0.0843394852599733,0.05389664376125494,-0.04756930623093538
-0.5158226340998205,0.2000564783880021,-0.2794415757648308,-0.06981360422246849,-0.7370855266230365,0.044375539610212004,-0.4887477419735647,-0.34499748055758644,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,0.12322249725002722,-0.1249930143472378,-0.06981360422246849,0.12332559394860147,-0.014477961199087737,0.08624960152474671,0.09355863879527772,0.2376840039144702,0.05389664376125494,-0.04756930623093538
-0.5158226340998205,-0.23213466551310658,0.20596818869046157,-0.06981360422246849,-1.0238892334802492,0.03260483944835206,-0.20124907022440897,-0.052626734322343674,0.2376840039144702,0.05389664376125494,0.010442042831180946
-0.5158226340998205,0.39214143123293926,-0.32356973616985735,-0.06981360422246849,-0.4502818197658239,-0.02624866136094768,-0.057499734349831126,-0.052626734322343674,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,0.2576819642414832,-0.4228580970811672,-0.06981360422246849,0.6969330076630267,0.00906343912463216,0.08624960152474671,0.09355863879527772,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.24173891315535345,0.19493614858920494,-0.06981360422246849,-0.7370855266230365,-0.002707261037227788,0.08624960152474671,0.2397440119128991,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,0.007971525543064904,0.007391466867841956,-0.06981360422246849,-1.0238892334802492,0.044375539610212004,-0.3449984060989868,-0.7835535999104506,-0.22234955204902052,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,0.007971525543064904,-0.025704653435927982,0.9275235989556531,0.9837367145202395,-0.002707261037227788,-0.20124907022440897,-0.052626734322343674,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.270551656082094,-0.025704653435927982,-0.06981360422246849,0.9837367145202395,-0.014477961199087737,0.08624960152474671,-0.19881210743996508,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,0.055992763754299194,-0.180153214853521,-0.06981360422246849,-0.7370855266230365,0.03260483944835206,-0.20124907022440897,-0.052626734322343674,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.4722408565692781,0.42660899071559444,-0.06981360422246849,-0.1634781129086112,-0.02624866136094768,-0.057499734349831126,-0.19881210743996508,0.39102852256896714,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.2801559037243409,0.2170002287917182,-0.06981360422246849,0.12332559394860147,-0.02624866136094768,-0.057499734349831126,-0.34499748055758644,0.2376840039144702,0.05389664376125494,0.010442042831180946
-0.5158226340998205,0.22886922131474266,-0.4228580970811672,-0.06981360422246849,1.5573441282346647,-0.04979006168466758,0.5174976091484803,0.38592938503052054,-0.22234955204902052,0.9048962820968591,0.18447609001752996
0.40528921250700184,0.30570320245271754,-0.2794415757648308,-0.06981360422246849,-0.7370855266230365,-0.002707261037227788,-0.20124907022440897,0.09355863879527772,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,0.15203524017676778,-0.09189689404346785,-0.06981360422246849,-0.1634781129086112,-0.02624866136094768,-0.057499734349831126,0.38592938503052054,-0.22234955204902052,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.0880709508794037,0.09564778767789513,-0.06981360422246849,-0.7370855266230365,-0.014477961199087737,-0.057499734349831126,0.2397440119128991,-0.37569407070351746,-0.22976990235061312,0.010442042831180946
-0.5158226340998205,-0.06886245559490997,-0.1249930143472378,-0.06981360422246849,-0.1634781129086112,0.00906343912463216,-0.057499734349831126,-0.6373682267928292,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,1.0356260232634789,-1.0406523427515395,-0.06981360422246849,0.9837367145202395,-0.04979006168466758,0.6612469450230581,0.970670877501006,-0.8357276266670083,1.188562828208727,0.24248743907964626
-0.5158226340998205,0.1040140019655335,-0.180153214853521,-0.06981360422246849,0.12332559394860147,-0.014477961199087737,-0.057499734349831126,-0.052626734322343674,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,0.27689045952597696,-0.2794415757648308,-0.06981360422246849,0.9837367145202395,-0.02624866136094768,0.22999893739932456,0.38592938503052054,-0.5290385893580143,0.05389664376125494,0.010442042831180946
0.40528921250700184,-0.270551656082094,0.2390643089942315,-0.06981360422246849,-0.1634781129086112,-0.014477961199087737,0.22999893739932456,-0.052626734322343674,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.26094740843984715,0.27216042929800144,-0.06981360422246849,-1.0238892334802492,0.00906343912463216,-0.3449984060989868,-0.19881210743996508,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.07846670323715683,0.16184002828543498,-0.06981360422246849,-0.1634781129086112,-0.03801936152280763,0.08624960152474671,0.2397440119128991,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.1553006843751317,0.16184002828543498,-0.06981360422246849,0.12332559394860147,-0.03801936152280763,0.22999893739932456,-0.052626734322343674,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.0016327220991819542,0.05151962727286853,-0.06981360422246849,0.12332559394860147,-0.014477961199087737,0.08624960152474671,0.2397440119128991,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.059258207952663115,0.12874390798166505,-0.06981360422246849,-0.1634781129086112,-0.03801936152280763,0.08624960152474671,-0.052626734322343674,-0.22234955204902052,-0.22976990235061312,0.010442042831180946
-0.5158226340998205,-0.270551656082094,0.2611283891967448,-0.06981360422246849,1.270540421377452,-0.03801936152280763,0.6612469450230581,0.5321147581481419,-0.6823831080125112,0.33756318987312306,0.06845339189329729
-0.5158226340998205,-0.18411342730187227,0.2170002287917182,-0.06981360422246849,-0.4502818197658239,-0.002707261037227788,-0.057499734349831126,0.2397440119128991,0.0843394852599733,0.05389664376125494,0.010442042831180946
-0.5158226340998205,-0.1553006843751317,0.02945554707035524,-0.06981360422246849,-0.7370855266230365,0.02083413928649211,-0.057499734349831126,0.09355863879527772,0.2376840039144702,0.05389664376125494,0.010442042831180946
-0.5158226340998205,0.28649470716822384,-0.29047361586608744,-0.06981360422246849,-0.7370855266230365,-0.002707261037227788,-0.057499734349831126,0.09355863879527772,0.0843394852599733,-0.22976990235061312,0.010442042831180946
-0.5158226340998205,-0.030445465025922536,-0.0036405732334146906,-0.06981360422246849,-0.1634781129086112,-0.03801936152280763,0.22999893739932456,0.5321147581481419,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,0.6514561175736044,-0.5993707387012734,-0.06981360422246849,0.12332559394860147,-0.002707261037227788,0.08624960152474671,0.38592938503052054,-0.22234955204902052,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,0.2576819642414832,-0.3015056559673441,-0.06981360422246849,-1.0238892334802492,-0.002707261037227788,-0.20124907022440897,-0.19881210743996508,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.203321922586366,0.13977594808292168,-0.06981360422246849,-0.1634781129086112,0.00906343912463216,0.08624960152474671,-0.052626734322343674,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.2897601513665877,0.36041675010805463,-0.06981360422246849,-0.4502818197658239,0.03260483944835206,-0.057499734349831126,-0.6373682267928292,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.203321922586366,0.2611283891967448,-0.06981360422246849,-0.1634781129086112,-0.02624866136094768,0.08624960152474671,-0.19881210743996508,-0.37569407070351746,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,0.02718002082755862,0.1177118678804084,-0.06981360422246849,-0.7370855266230365,0.00906343912463216,-0.20124907022440897,0.09355863879527772,-0.22234955204902052,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.2801559037243409,0.06255166737412518,-0.06981360422246849,-0.7370855266230365,-0.002707261037227788,-0.057499734349831126,0.09355863879527772,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.12648794144839115,0.12874390798166505,-0.06981360422246849,-0.4502818197658239,-0.02624866136094768,0.08624960152474671,0.5321147581481419,-1.142416663976002,0.05389664376125494,0.010442042831180946
-0.5158226340998205,0.1040140019655335,-0.047768733638441266,-0.06981360422246849,-0.4502818197658239,-0.002707261037227788,0.08624960152474671,-0.19881210743996508,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.2801559037243409,0.1839041084879483,-0.06981360422246849,-0.1634781129086112,-0.014477961199087737,0.08624960152474671,0.2397440119128991,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,0.42095417415967984,-0.38976197677739727,-0.06981360422246849,0.9837367145202395,-0.03801936152280763,0.5174976091484803,0.09355863879527772,0.0843394852599733,0.33756318987312306,0.06845339189329729
-0.5158226340998205,-0.020841217383675677,0.06255166737412518,-0.06981360422246849,-0.1634781129086112,0.00906343912463216,-0.057499734349831126,-0.19881210743996508,0.0843394852599733,0.05389664376125494,0.010442042831180946
0.40528921250700184,-0.06886245559490997,0.06255166737412518,-0.06981360422246849,0.12332559394860147,-0.014477961199087737,0.08624960152474671,0.09355863879527772,-0.06900503339452362,0.33756318987312306,0.010442042831180946
0.40528921250700184,0.046388516112052344,-0.014672613334671337,-0.06981360422246849,-0.1634781129086112,-0.02624866136094768,-0.057499734349831126,0.2397440119128991,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.45303236128478436,0.4817691912218777,-0.06981360422246849,-0.1634781129086112,0.00906343912463216,0.08624960152474671,-0.052626734322343674,0.0843394852599733,0.05389664376125494,0.010442042831180946
0.40528921250700184,0.20966072603024896,-0.41182605697991054,-0.06981360422246849,-0.4502818197658239,-0.014477961199087737,-0.057499734349831126,0.2397440119128991,-0.22234955204902052,0.33756318987312306,0.010442042831180946
0.40528921250700184,-0.4242196183580438,0.25009634909548817,-0.06981360422246849,0.4101293008058141,-0.014477961199087737,0.22999893739932456,0.2397440119128991,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.11688369380614427,-0.08086485394221121,-0.06981360422246849,-1.0238892334802492,0.02083413928649211,-0.3449984060989868,-0.34499748055758644,0.39102852256896714,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,0.46897541237091417,-0.37872993667614063,-0.06981360422246849,0.4101293008058141,0.02083413928649211,-0.20124907022440897,-0.34499748055758644,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,0.42095417415967984,-0.32356973616985735,-0.06981360422246849,0.6969330076630267,-0.03801936152280763,0.3737482732739025,0.38592938503052054,0.2376840039144702,0.6212297359849911,0.06845339189329729
0.40528921250700184,-0.43382386600029066,0.37144879020931126,-0.06981360422246849,-0.1634781129086112,0.00906343912463216,-0.20124907022440897,-0.052626734322343674,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,0.29609895481047066,-0.180153214853521,0.9275235989556531,-0.1634781129086112,-0.02624866136094768,-0.057499734349831126,0.09355863879527772,-0.22234955204902052,0.05389664376125494,-0.04756930623093538
0.40528921250700184,0.017575773185311762,0.07358370747538183,-0.06981360422246849,0.9837367145202395,-0.02624866136094768,0.22999893739932456,0.2397440119128991,-0.22234955204902052,0.05389664376125494,0.010442042831180946
-0.5158226340998205,-0.21292617022861288,0.25009634909548817,-0.06981360422246849,-1.3106929403374619,0.00906343912463216,-0.4887477419735647,-0.19881210743996508,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,0.689873108142592,-0.6324668590050434,-0.06981360422246849,-0.4502818197658239,-0.002707261037227788,-0.057499734349831126,-0.052626734322343674,0.39102852256896714,0.05389664376125494,0.010442042831180946
0.40528921250700184,-0.07846670323715683,0.15080798818417834,-0.06981360422246849,-0.4502818197658239,0.00906343912463216,-0.057499734349831126,-0.19881210743996508,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.020841217383675677,-0.036736693537184624,-0.06981360422246849,-0.4502818197658239,0.02083413928649211,-0.057499734349831126,-0.19881210743996508,-0.22234955204902052,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,0.1712437354612615,-0.21324933515729091,-0.06981360422246849,-0.4502818197658239,0.03260483944835206,-0.4887477419735647,-0.052626734322343674,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.0880709508794037,0.09564778767789513,-0.06981360422246849,-1.0238892334802492,0.03260483944835206,-0.20124907022440897,-0.34499748055758644,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.19371767494411915,0.1839041084879483,-0.06981360422246849,0.9837367145202395,-0.03801936152280763,0.6612469450230581,0.2397440119128991,0.0843394852599733,-0.22976990235061312,0.010442042831180946
0.40528921250700184,-0.22253041787085973,0.27216042929800144,-0.06981360422246849,-1.0238892334802492,-0.02624866136094768,-0.057499734349831126,-0.052626734322343674,0.5443730412234641,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,0.1808479831035084,-0.10292893414472448,-0.06981360422246849,-0.7370855266230365,0.02083413928649211,0.08624960152474671,-0.34499748055758644,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.059258207952663115,0.13977594808292168,-0.06981360422246849,-0.7370855266230365,0.044375539610212004,-0.3449984060989868,-0.34499748055758644,0.0843394852599733,-0.22976990235061312,0.010442042831180946
-0.5158226340998205,0.07520125903879292,-0.11396097424598113,-0.06981360422246849,0.9837367145202395,-0.03801936152280763,0.3737482732739025,0.38592938503052054,-0.22234955204902052,0.05389664376125494,0.010442042831180946
-0.5158226340998205,-0.3761983801468095,0.40454491051308117,-0.06981360422246849,-0.4502818197658239,0.02083413928649211,-0.20124907022440897,-0.34499748055758644,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,0.36332868830619874,-0.32356973616985735,-0.06981360422246849,-1.0238892334802492,0.00906343912463216,-0.20124907022440897,-0.19881210743996508,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.0880709508794037,0.08461574757663846,-0.06981360422246849,0.6969330076630267,-0.03801936152280763,0.3737482732739025,0.38592938503052054,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,0.5938306317201233,-0.5221464579924769,-0.06981360422246849,1.270540421377452,-0.09687286233210736,0.6612469450230581,0.970670877501006,-1.142416663976002,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.07846670323715683,0.1177118678804084,-0.06981360422246849,0.12332559394860147,-0.002707261037227788,-0.057499734349831126,-0.052626734322343674,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.07846670323715683,0.06255166737412518,-0.06981360422246849,-1.0238892334802492,0.00906343912463216,-0.20124907022440897,-0.34499748055758644,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.17450917965962542,0.25009634909548817,-0.06981360422246849,0.9837367145202395,-0.04979006168466758,0.5174976091484803,0.38592938503052054,0.0843394852599733,0.33756318987312306,0.06845339189329729
0.40528921250700184,-0.18411342730187227,0.25009634909548817,-0.06981360422246849,0.6969330076630267,-0.014477961199087737,0.5174976091484803,0.2397440119128991,0.0843394852599733,0.05389664376125494,0.010442042831180946
0.40528921250700184,-0.16490493201737855,0.20596818869046157,-0.06981360422246849,-1.0238892334802492,-0.002707261037227788,-0.20124907022440897,-0.19881210743996508,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.3473856372200689,0.09564778767789513,-0.06981360422246849,-0.4502818197658239,0.02083413928649211,-0.20124907022440897,-0.34499748055758644,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.16490493201737855,0.16184002828543498,-0.06981360422246849,-0.7370855266230365,0.00906343912463216,0.08624960152474671,-0.052626734322343674,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.23213466551310658,0.22803226889297484,-0.06981360422246849,-0.1634781129086112,-0.02624866136094768,0.08624960152474671,-0.052626734322343674,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.16490493201737855,0.1728720683866916,-0.06981360422246849,0.6969330076630267,-0.002707261037227788,0.08624960152474671,-0.052626734322343674,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.04965396031041625,-0.014672613334671337,-0.06981360422246849,0.9837367145202395,-0.002707261037227788,-0.057499734349831126,-0.052626734322343674,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,0.6706646128580981,-0.6104027788025301,-0.06981360422246849,0.6969330076630267,-0.02624866136094768,0.3737482732739025,0.2397440119128991,-0.8357276266670083,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.17450917965962542,0.1728720683866916,-0.06981360422246849,-1.0238892334802492,0.02083413928649211,-0.3449984060989868,-0.052626734322343674,-1.142416663976002,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.203321922586366,0.22803226889297484,-0.06981360422246849,-0.4502818197658239,-0.002707261037227788,-0.057499734349831126,0.09355863879527772,0.0843394852599733,-0.22976990235061312,-0.04756930623093538
-0.5158226340998205,-0.203321922586366,0.22803226889297484,-0.06981360422246849,0.12332559394860147,0.00906343912463216,-0.057499734349831126,-0.052626734322343674,0.0843394852599733,0.05389664376125494,0.010442042831180946
-0.5158226340998205,-0.16490493201737855,0.08461574757663846,-0.06981360422246849,-0.7370855266230365,0.00906343912463216,-0.20124907022440897,-0.19881210743996508,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,0.6514561175736044,-0.6104027788025301,0.9275235989556531,0.4101293008058141,-0.06156076184652752,0.6612469450230581,0.5321147581481419,-0.5290385893580143,0.05389664376125494,0.010442042831180946
0.40528921250700184,-0.3089686466510815,0.27216042929800144,-0.06981360422246849,-0.1634781129086112,0.00906343912463216,-0.057499734349831126,-0.4911828536752078,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,-0.25134316079760033,0.25009634909548817,-0.06981360422246849,0.6969330076630267,-0.02624866136094768,0.3737482732739025,0.09355863879527772,-0.06900503339452362,-0.22976990235061312,-0.04756930623093538
0.40528921250700184,0.02718002082755862,0.05151962727286853,-0.06981360422246849,-0.7370855266230365,0.00906343912463216,-0.057499734349831126,0.2397440119128991,0.2376840039144702,-0.22976990235061312,-0.04756930623093538
