proportion,epv,auc_roc
0.1,5.0,0.9325
0.2,4.5,0.931054131054131
0.30000000000000004,3.9,0.9499175288648972
0.4,3.3,0.9870129870129869
0.5,2.8,0.9104215456674474
0.6,2.2,0.9410946196660483
0.7000000000000001,1.7,0.98348106365834
0.8,1.1,1.0
0.9,0.6,0.9965277777777779
