proportion,epv,auc_roc
0.1,5.0,0.8289090909090908
0.2,4.5,0.8254131054131053
0.30000000000000004,3.9,0.856575198680462
0.4,3.3,0.8236446093588949
0.5,2.8,0.8613875878220141
0.6,2.2,0.9239332096474953
0.7000000000000001,1.7,0.9319097502014504
0.8,1.1,0.8896103896103896
0.9,0.6,0.9826388888888888
