male,supplemental_o2_duration,hospital_stay,sga,m24_ec_ss,m24_cong_ss,m24_rc_ss,m24_fm_ss,m24_gm_ss,m_chat_rf_r,m_chat_rf_f
0.0068014027316352825,-0.01604176554342669,-0.014802510151347278,-0.021251911617360106,-0.02855824500342769,-0.014252755365712218,-0.00799187892211145,-0.01594025206982013,-0.004316300163476274,-0.024746875494383872,-0.02833412434741342
-0.006952654211790439,-0.00794933195265426,-0.006511004683762153,-0.012700689860158218,-0.02520398575215846,-0.017913472647691952,-0.02444593059210999,-0.01458330337067876,-0.004732541360448347,-0.024474934441711886,-0.023967367073679385
0.007714904143475538,-0.015485538824409228,-0.015308879013197862,-0.04131742196526254,-0.017372107405329906,-0.005319689538958651,-0.012241062739401632,-0.005244543201353834,-0.008013092481531031,-0.02718331871155794,-0.029664466209316787
-0.007237179579372287,-0.011682678709256837,-0.011916027862871664,-0.014078133015010078,-0.030589233579266725,-0.01659092107597093,-0.020783295700239224,-0.006970871505755243,-0.0050632092160331306,-0.022456290479546316,-0.022067375223521396
-0.010496996543508198,-0.004200524466305174,-0.008392899090573485,-0.026741789034147836,-0.03113059882162865,0.0026246086877316005,-0.018927888280047784,-0.010003931100276586,-0.0027898826902149395,-0.030194565493568835,-0.02918074911430396
-0.011609210280306585,-0.01097639901626611,-0.007543397908846415,-0.041459444947817045,0.0031642960214389045,-0.01918448845359143,-0.012532060040365698,-0.005873039843139498,-0.0035039526733879273,-0.030590911487921472,-0.02932660731664058
0.0067394399620313095,-0.016076042820228904,-0.016143279017033114,-0.023682961556715662,-0.03759689922480612,-0.01066023308548227,-0.010246269050255764,0.0008978009808574757,-0.004971523493118173,-0.02934134894267785,-0.028353899699414792
0.005359479944197542,-0.010485850436016587,-0.009866222739976817,-0.012611041597752537,-0.02768381489311716,-0.017997847482897348,-0.02230755586237313,-0.02608332973781477,0.0006397625998954516,-0.02446175087371101,-0.02393704486727749
-0.11444835157459798,-0.07199858096868077,-0.0468219211574693,0.36838927960190576,0.15120186199920524,-0.038174818905716,-0.14350625380525792,-0.06434815645779124,-0.06783521019401456,-0.07059848604699132,-0.07129457843743578
-0.010629910879080329,-0.01712149976269579,-0.016683805305067727,-0.038735959500079124,0.013670041660074907,-0.00501502926752098,-0.009782207456626061,-0.017946791119548562,-0.008084163898117384,-0.030220692928334163,-0.028885197489848635
