male,supplemental_o2_duration,hospital_stay,sga
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.03316935002981512,-0.7807841383422778,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.15455847319002958,-0.2308235866106347,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
0.17346130804060872,-0.04359457169360041,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.17346130804060872,-0.04359457169360041,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.15455847319002958,-0.2308235866106347,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.17346130804060872,-0.04359457169360041,0.0,0.0
0.17346130804060872,-0.04359457169360041,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.15455847319002958,-0.2308235866106347,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
-0.04765279901172847,0.012222800572521347,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
-0.15455847319002958,-0.2308235866106347,0.0,0.0
0.05348083917863052,-0.02743432755072359,0.0,0.0
0.037226033126986774,-0.8511795214990797,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
-0.07211214008961847,0.03668214165041131,0.0,0.0
0.0809316104602912,0.04893512588671708,0.0,0.0
