proportion,epv,auc_roc
0.1,5.0,0.7847272727272728
0.2,4.5,0.7816524216524217
0.30000000000000004,3.9,0.7807767281451493
0.4,3.3,0.7575757575757576
0.5,2.8,0.7701990632318501
0.6,2.2,0.7416512059369202
0.7000000000000001,1.7,0.7896857373086221
0.8,1.1,0.8385899814471243
0.9,0.6,0.9722222222222222
