male,supplemental_o2_duration,hospital_stay,sga,m24_ec_ss,m24_cong_ss,m24_rc_ss,m24_fm_ss,m24_gm_ss,m_chat_rf_r,m_chat_rf_f
0.00037309497442386975,0.0006974107472446315,0.001115329852871378,1.7138638401098394e-05,-0.0012524389600801513,-0.0024402784369561745,-0.0018404260929177894,0.0017244106945103574,-0.0008186995728523976,-0.014268575647313146,-0.0032405210146074226
-0.0003442109754402156,-5.393277818527468e-06,-0.00014645745542755443,2.516862981981666e-06,-0.0007028040250631556,-0.0031285805372184045,-0.004709290340519566,0.0006841073286255979,-0.0008267295642710943,-0.008230621353544926,-0.002526091479579884
0.0003981437536254734,0.00014238253440911086,-2.109370880135244e-05,0.0,-0.0003651848336233668,-0.0002887201392184816,-0.001700680272108846,0.001116648209671456,-0.001231345251278803,-0.01506618151136419,-0.0029175235985867513
-0.00013950611957256676,0.001752335888548513,0.0014913012421318033,2.2651766837813067e-05,-0.001551466252462925,-0.0034288063357830784,-0.004169722857430493,0.0008809020436927383,-0.0011111350812347493,-0.01130335150268702,-0.002376757609315782
-0.0005734852080367056,-0.0006763170384432807,-0.0005115224384327369,0.0,-0.0003203607024204974,-0.0002623530032167927,-0.0029267520961873067,0.0007659653008490168,-0.0008450667088540851,-0.011683277962347699,-0.002900384960185659
-0.0005708484944365355,-0.0005787586352370397,-0.0007989242208511288,0.0,-5.537098560354429e-05,-0.001638717502504876,-0.0016822232769076626,0.0007593735168485939,-0.000645994832041344,-0.011716236882349807,-0.0030058535041924024
0.0003229974160206632,0.0025338817697621633,0.0012471655328798116,2.6367136001687373e-05,-0.001439645625692131,-0.0010019511680641239,-0.0017283657649106148,0.0011179665664715448,-0.0007395981648473339,-0.017555239149923494,-0.002717133364973919
0.00010283183040657763,0.00035595633602277763,0.0009057111216579651,2.50487792016059e-05,-0.0019023888625217464,-0.004334757158677418,-0.00418841955386805,0.0009597637504614185,-0.0004719717344302057,-0.009368243421399544,-0.0020170859041291275
-0.000776632005867889,0.0005878672822194355,0.00044812146141049613,-0.0037534816604583928,-9.240482662409494e-05,0.00011325883418906485,-0.0037112942428557,0.0005746837142185945,-0.0015188668843153892,-0.00931035557281402,-0.002494450916377851
-0.0008542952064546807,0.0024534620049570174,0.00044824131202868397,2.1093708801348977e-05,0.0001054685440067517,4.218741760269235e-05,-0.002184517217739811,0.0005339345040341692,-0.0019907187681274014,-0.014446553815324538,-0.004061857301059978
0.000308495491219735,0.0005022939408321418,2.636713600166911e-06,0.0,-0.001070505721668505,-0.00365184833623371,-0.003700627537836837,0.0008925275536571163,-0.00038627854242472275,-0.010541580973474634,-0.002288667404946501
-0.0006048860700023519,0.004452330615121308,0.0032869032038467185,7.934110924143732e-05,-0.0006721222668066515,-0.0003003456491828631,-0.0037755341742052692,0.001082610634105645,-0.0026957999549361653,-0.016454171520616664,-0.00433188074384089
0.0004891103728312957,0.002628803459368243,0.0017705531825133148,4.482413120287237e-05,-0.0002768549280177183,-0.00015952117281021588,-0.003915519696250593,0.00219638242894056,-0.00212519116173601,-0.01730475135790746,-0.0032813900754100345
-0.00816674097404996,-0.039966825348885224,-0.04494889569640405,0.0012067758745499665,0.0029707372730628664,0.003498079993096618,0.028585091541902218,-0.00912123129731102,0.0069060323213147555,0.022121188151088506,0.016982233344359575
0.0002518061488161099,-0.0005800769920371242,-0.00031772398882033394,0.0,-0.0009624004640615903,-0.0006103991984390643,-0.003742814955439533,0.00086616041765543,-0.0010770975056689335,-0.011134841533512603,-0.0026261667457681027
0.0002452143648156906,0.0001661129568106288,-4.2187417602701254e-05,0.0,1.582028160101725e-05,2.768549280176949e-05,-0.0027210884353741477,0.0011219216368717933,-0.00015820281601012536,-0.016674576807467135,-0.0019142540737225391
-0.00045195668119256367,0.0010140560805012577,0.00072269922768261,1.60599828373936e-05,-0.0006470734876050407,0.00012416524044430558,-0.0033971657725810527,0.0013897877685253037,0.0001057082452431241,-0.01669147574463185,-0.0021183596764992353
