proportion,epv,auc_roc
0.1,5.0,0.8831818181818183
0.2,4.5,0.8748148148148148
0.30000000000000004,3.9,0.8770430349377718
0.4,3.3,0.8614718614718615
0.5,2.8,0.8987119437939111
0.6,2.2,0.8956400742115028
0.7000000000000001,1.7,0.9532634971796938
0.8,1.1,0.935064935064935
0.9,0.6,0.9791666666666667
