proportion,epv,auc_roc
0.1,5.0,0.8340909090909091
0.2,4.5,0.8209686609686611
0.30000000000000004,3.9,0.841355525566052
0.4,3.3,0.8251906823335394
0.5,2.8,0.8021077283372365
0.6,2.2,0.7912801484230056
0.7000000000000001,1.7,0.8267526188557615
0.8,1.1,0.8738404452690167
0.9,0.6,0.9444444444444444
