proportion,epv,auc_roc
0.1,5.555555555555555,0.8325454545454545
0.2,5.0,0.8124216524216524
0.30000000000000004,4.333333333333333,0.8356575198680462
0.4,3.6666666666666665,0.7862296433725006
0.5,3.111111111111111,0.8059133489461359
0.6,2.4444444444444446,0.764378478664193
0.7000000000000001,1.8888888888888888,0.813859790491539
0.8,1.2222222222222223,0.9183673469387754
0.9,0.6666666666666666,0.951388888888889
