male,supplemental_o2_duration,hospital_stay,sga,m24_ec_ss,m24_cong_ss,m24_rc_ss,m24_fm_ss,m24_gm_ss
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,-0.03136013861727202,0.017819199105458844,0.0,0.0,0.0035483032888254397
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,-0.0028147007122561263,0.0,0.0,0.10823005679910921,0.023496123387034287,0.0,0.0,0.0038805942841971673
0.0,0.029516113272304603,0.0,0.0,-0.1657493794593456,0.0670112698564019,0.0,0.0,0.0015371646749640514
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.029516113272304603,0.0,0.0,-0.1657493794593456,0.0670112698564019,0.0,0.0,0.0015371646749640514
0.0,0.029516113272304603,0.0,0.0,-0.1657493794593456,0.0670112698564019,0.0,0.0,0.0015371646749640514
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,-0.03136013861727202,0.017819199105458844,0.0,0.0,0.0035483032888254397
0.0,0.06915276264866191,0.0,0.0,-0.2784476302185803,-0.16175134103269428,0.0,0.0,0.0015371646749640514
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,-0.24248059350486995,0.0,0.0,-0.42813525344408143,-0.05396571518901478,0.0,0.0,0.0015371646749640514
0.0,0.00853914785089476,0.0,0.0,-0.03136013861727202,0.017819199105458844,0.0,0.0,0.0035483032888254397
0.0,0.029516113272304603,0.0,0.0,-0.1657493794593456,0.0670112698564019,0.0,0.0,0.0015371646749640514
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.014136905751407415,0.0,0.0,0.1577864336322082,-0.043011859909728244,0.0,0.0,0.0038805942841971673
0.0,0.014136905751407415,0.0,0.0,0.023873162497402407,-0.043011859909728244,0.0,0.0,0.0035483032888254397
0.0,0.00853914785089476,0.0,0.0,-0.03136013861727202,0.017819199105458844,0.0,0.0,0.0035483032888254397
0.0,0.014136905751407415,0.0,0.0,0.1577864336322082,-0.043011859909728244,0.0,0.0,0.0038805942841971673
0.0,0.06915276264866191,0.0,0.0,-0.2784476302185803,-0.16175134103269428,0.0,0.0,0.0015371646749640514
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.014136905751407415,0.0,0.0,0.1577864336322082,-0.043011859909728244,0.0,0.0,0.0038805942841971673
0.0,-0.0028147007122561263,0.0,0.0,-0.025683214335696574,0.023496123387034287,0.0,0.0,0.0035483032888254397
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,-0.0966861922436169,0.0,0.0,-0.3691162773824119,-0.25877909251193737,0.0,0.0,0.0015371646749640514
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,-0.03136013861727202,0.017819199105458844,0.0,0.0,0.0035483032888254397
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.029516113272304603,0.0,0.0,-0.1657493794593456,0.0670112698564019,0.0,0.0,0.0015371646749640514
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.0009021211863839353,0.0,0.0,-0.1773325987005399,0.10720848118351693,0.0,0.0,0.0015371646749640514
0.0,-0.0966861922436169,0.0,0.0,-0.3691162773824119,-0.25877909251193737,0.0,0.0,0.0015371646749640514
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.029516113272304603,0.0,0.0,-0.1657493794593456,0.0670112698564019,0.0,0.0,0.0015371646749640514
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,-0.0028147007122561263,0.0,0.0,0.10823005679910921,0.023496123387034287,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
0.0,0.00853914785089476,0.0,0.0,0.10255313251753377,0.017819199105458844,0.0,0.0,0.0038805942841971673
