proportion,epv,auc_roc
0.1,5.0,0.9442272727272728
0.2,4.5,0.934074074074074
0.30000000000000004,3.9,0.9577897735792473
0.4,3.3,0.9703153988868274
0.5,2.8,0.9357435597189695
0.6,2.2,1.0
0.7000000000000001,1.7,0.9738114423851733
0.8,1.1,1.0
0.9,0.6,0.9965277777777779
