proportion,epv,auc_roc
0.1,10.0,0.9997727272727273
0.2,9.0,0.9997150997150998
0.30000000000000004,7.8,0.9997001049632629
0.4,6.6,0.9995877138734282
0.5,5.6,0.9998536299765808
0.6,4.4,0.9997680890538033
0.7000000000000001,3.4,0.999597099113618
0.8,2.2,1.0
0.9,1.2,1.0
