m24_ec_ss,m24_cong_ss,m24_rc_ss,m24_fm_ss,m24_gm_ss
0.03925802879291239,-0.018604651162790666,-0.010575858250276862,-0.04656699889258019,-0.1429125138427464
-0.10514950166112948,-0.0029900332225914344,-0.04922480620155041,-0.013787375415282424,-0.008250276854928018
-0.04844961240310082,-0.03433001107419714,-0.04180509413067551,-0.034330011074197114,-0.020487264673311134
-0.13499446290143954,0.005647840531561393,-0.044462901439645625,0.0009413067552601628,-0.006533776301218125
-0.07198228128460685,-0.05454042081949058,-0.031838316722037685,-0.01688815060908086,-0.004152823920265752
-0.06002214839424139,-0.019324473975636802,-0.03870431893687705,-0.02735326688815065,-0.03399778516057583
-0.07037652270210408,-0.017220376522702155,-0.037984496124031014,-0.03355481727574752,-0.020265780730896965
0.10725359911406418,0.22740863787375448,0.3921373200442975,0.09036544850498301,0.0034330011074190647
-0.09008859357696561,-0.06323366555924691,-0.0158914728682171,-0.007308970099667855,-0.0028792912513842805
-0.12198228128460671,-0.029789590254706566,-0.011794019933554903,-0.00016611295681071003,-0.015669988925802875
-0.06888150609080843,-0.06057585825027681,-0.025968992248062026,-0.015171650055371036,-0.00880398671096344
-0.15564784053156133,0.021262458471760684,-0.03909191583610193,-0.0019933554817276045,-0.003931339977851528
-0.03648947951273537,-0.052823920265780686,-0.02818383167220377,-0.03870431893687709,-0.023200442967884816
-0.04772978959025477,-0.043300110741971196,-0.04496124031007752,-0.03001107419712072,-0.013399778516057503
-0.09385382059800658,-0.03765227021040975,-0.03239202657807311,-0.00110741971207097,-0.01439645625692132
-0.04102990033222596,-0.0377076411960133,-0.017774086378737564,-0.0698228128460686,-0.013067552602436305
-0.05614617940199336,-0.030121816168327806,-0.02652270210409749,-0.04507198228128462,-0.021539313399778465
-0.0552048726467331,-0.03748615725359912,-0.04717607973421925,-0.014507198228128487,-0.025027685492801793
-0.06888150609080843,-0.06057585825027681,-0.025968992248062026,-0.015171650055371036,-0.00880398671096344
-0.05066445182724255,-0.02574750830564787,-0.039036544850498345,-0.022148394241417513,-0.04180509413067546
-0.04435215946843858,-0.04905869324473976,-0.023588039867109653,-0.036323366555924705,-0.02607973421926904
-0.13183831672203752,-0.010852713178294587,-0.031339977851605805,-0.004761904761904856,-0.0006090808416389648
0.3099667774086386,0.273975636766335,0.14025470653377636,0.05913621262458424,0.03726467331118399
-0.06915836101882614,-0.030398671096345545,-0.022923588039867118,-0.05310077519379841,-0.0038205980066445266
0.176744186046512,0.2227021040974531,0.1615171650055371,0.06655592469545912,0.1930786267995569
0.05409745293466234,0.2185492801771871,0.15182724252491703,0.22297895902547066,0.17314507198228113
-0.11539313399778507,-0.0270764119601329,-0.03316722037652271,-0.0010520487264674,-0.002713178294573626
-0.06799557032115172,-0.016777408637873803,-0.051107419712070834,-0.01871539313399781,-0.02480620155038757
-0.0624031007751938,-0.036378737541528275,-0.01949058693244743,-0.04357696566998892,-0.01755260243632331
-0.04451827242524922,-0.038150609080841655,-0.0406423034330011,-0.033720930232558136,-0.022369878183831626
-0.0026024363233666525,-0.04634551495016609,-0.05741971207087482,-0.06960132890365443,-0.003433001107419731
0.17397563676633465,0.2562015503875969,0.10365448504983377,0.08510520487264667,0.20166112956810633
-0.04922480620155041,-0.038427464008859366,-0.043410852713178294,-0.014064230343300121,-0.034274640088593544
-0.05437430786267994,-0.026411960132890405,-0.04413067552602437,-0.025027685492801793,-0.02945736434108523
0.2485049833887048,0.17596899224806206,0.1718161683277964,0.2008859357696568,0.023421926910298208
-0.05570321151716501,-0.032447397563676664,-0.04878183831672202,-0.034385382059800684,-0.008084163898117364
-0.051716500553709854,-0.045902547065337765,-0.028737541528239208,-0.020985603543743125,-0.0320598006644518
-0.056423034330011126,-0.017109634551495098,-0.07386489479512726,-0.03676633444075303,0.004761904761904773
-0.04512735326688817,-0.04125138427464009,-0.030177187153931376,-0.036544850498338846,-0.026301218161683237
-0.04418604651162791,-0.044739756367663336,-0.05,-0.021207087486157294,-0.019269102990033204
-0.05199335548172762,-0.03676633444075303,-0.04174972314507197,-0.029014396456256947,-0.01987818383167217
0.07115171650055381,0.05869324473975647,-0.1104651162790698,-0.09053156146179403,-0.10825027685492819
-0.06090808416389813,-0.02768549280177189,-0.03211517165005538,-0.025747508305647857,-0.032945736434108475
-0.05177187153931344,-0.048172757475083025,-0.029346622369878214,-0.035437430786268,-0.014673311184939086
-0.04606866002214845,-0.04579180509413068,-0.039147286821705415,-0.0358250276854928,-0.012569213732004425
0.0919158361018825,0.01882613510520497,-0.04955703211517147,-0.18189368770764158,-0.058693244739756165
-0.04905869324473976,-0.038815060908084176,-0.038261351052048725,-0.04130675526024362,-0.01196013289036546
-0.06079734219269106,-0.0306201550387597,-0.04086378737541528,-0.039479512735326655,-0.0076411960132890255
0.002879291251384225,0.049667774086378624,-0.053322259136212566,-0.13194905869324475,-0.04667774086378729
0.033665559246955114,-0.08178294573643424,0.18344407530454115,-0.06434108527131796,-0.2503875968992258
-0.035049833887043205,-0.05553709856035437,-0.035049833887043164,-0.015393133997785177,-0.03837209302325584
-0.05000000000000002,-0.035880398671096325,-0.04307862679955704,-0.03504983388704319,-0.015393133997785163
0.04867109634551491,-0.09197120708748607,0.05420819490586927,-0.07563676633444048,-0.11467331118493937
0.0725359911406424,-0.004706533776301064,-0.2200996677740869,0.039867109634551694,-0.06699889258028785
-0.04772978959025477,-0.043300110741971196,-0.04496124031007752,-0.03001107419712072,-0.013399778516057503
-0.04235880398671099,-0.04125138427464009,-0.04069767441860464,-0.03543743078626799,-0.019656699889258028
-0.12524916943521586,-0.020874861572536027,-0.02668881506090806,-0.003156146179402089,-0.0034330011074196753
-0.0818383167220376,-0.03504983388704322,-0.03449612403100778,-0.017054263565891528,-0.010963455149501589
-0.007973421926910418,-0.07995570321151707,-0.04091915836101884,-0.03676633444075303,-0.013787375415282382
0.29008859357696576,-0.006146179401993523,0.17076411960132898,0.19097452934662246,0.17491694352159448
0.003931339977851549,-0.02818383167220373,-0.06971207087486153,0.0008859357696566622,-0.0863233665559247
-0.04728682170542638,-0.039258028792912514,-0.04507198228128459,-0.016002214839424198,-0.03178294573643403
-0.06362126245847176,-0.06417497231450715,-0.024861572535991194,-0.014341085271317888,-0.012403100775193743
0.0941306755260245,0.1913067552602436,0.17331118493909187,0.19545957918050938,0.16638981173864886
-0.04822812846068661,-0.03410852713178296,-0.03992248062015505,-0.03493909191583611,-0.022203765227021
0.07962347729789576,0.2075304540420822,0.40880398671096424,0.09429678848283474,0.030343300110741267
-0.047286821705426405,-0.03482834994462902,-0.025415282392026617,-0.04950166112956807,-0.022369878183831626
-0.015282392026578148,-0.04213732004429682,-0.05819490586932445,-0.028294573643410856,-0.035492801771871474
-0.08981173864894793,-0.04053156146179401,-0.018106312292358845,-0.01007751937984501,-0.02087486157253593
-0.08975636766334434,-0.00974529346622377,-0.06207087486157252,-0.008084163898117433,-0.009745293466223659
-0.05077519379844958,-0.0020487264673311745,-0.02945736434108529,-0.01367663344407534,-0.08344407530454036
-0.054152823920265825,-0.10204872646733103,-0.017607973421926937,0.0014950166112956131,-0.0070874861572535475
-0.0565337763012182,-0.03078626799557034,-0.03687707641196014,-0.04490586932447396,-0.010299003322259082
-0.04889258028792916,-0.04529346622369876,-0.040310077519379844,-0.033388704318936896,-0.011517165005537094
-0.010077519379845079,-0.047452934662236976,-0.04689922480620151,-0.02945736434108527,-0.0455149501661129
-0.040697674418604696,-0.04069767441860464,-0.052879291251384256,-0.01688815060908086,-0.0282392026578073
-0.1039313399778516,-0.03167220376522702,-0.03610188261351051,-0.00647840531561468,-0.0012181616832779296
0.2724806201550391,0.16118493909191595,0.021926910299002733,0.207419712070875,0.15758582502768537
-0.06301218161683275,-0.039202657807308985,-0.029235880398671088,-0.015393133997785205,-0.032558139534883734
-0.04390919158361023,-0.043632336655592435,-0.04473975636766332,-0.03117386489479515,-0.015946843853820586
-0.04822812846068662,-0.04629014396456256,-0.04629014396456256,-0.018881506090808423,-0.019712070874861598
-0.18493909191583618,-0.004429678848283519,-0.004983388704318928,0.002214839424141732,0.012735326688815163
-0.07668881506090805,-0.01328903654485053,-0.04817275747508304,-0.01661129568106315,-0.02464008859357697
-0.05265780730897014,-0.03964562569213731,-0.039922480620155035,-0.037984496124031,-0.009191583610188236
0.027408637873754124,0.002214839424141829,-0.0013842746400885286,-0.23864894795127378,0.031007751937984607
-0.12159468438538194,-0.010022148394241495,-0.018050941306755316,-0.03383167220376522,0.004097452934662238
-0.053322259136212635,-0.026467331118493947,-0.0502768549280177,-0.012347729789590298,-0.03698781838316717
0.011738648947951145,-0.012624584717608037,-0.09844961240310064,-0.0444629014396456,-0.035603543743078614
-0.010797342192691115,-0.1589147286821704,-0.021871539313399788,0.006644518272425182,0.005537098560354392
-0.08610188261351048,-0.019933554817275795,-0.032945736434108516,-0.017441860465116296,-0.022978959025470647
0.17895902547065368,0.15819490586932444,0.28416389811738685,0.15874861572535987,0.040531561461793375
-0.05819490586932448,-0.031616832779623474,-0.04961240310077518,-0.012513842746400938,-0.02746400885935768
-0.04778516057585831,-0.03449612403100777,-0.04197120708748614,-0.03449612403100774,-0.02065337763012176
-0.09490586932447392,-0.010465116279069805,-0.03399778516057586,-0.03233665559246958,-0.0076965669988925955
-0.02375415282392035,-0.049778516057585806,-0.01766334440753052,-0.08410852713178284,-0.004097452934662238
-0.10204872646733107,-0.03255813953488369,-0.036434108527131776,-0.006810631229235933,-0.0015503875968992387
-0.04457364341085272,-0.03848283499446292,-0.03986710963455148,-0.037929125138427444,-0.018549280177187155
-0.04291251384274644,-0.0429125138427464,-0.028239202657807355,-0.04595791805094129,-0.019379844961240233
-0.06633444075304541,-0.0380952380952381,-0.02314507198228133,-0.021760797342192703,-0.030066445182724166
-0.04723145071982286,-0.04169435215946843,-0.042524916943521604,-0.032834994462901446,-0.015116279069767397
-0.10204872646733107,-0.03255813953488369,-0.036434108527131776,-0.006810631229235933,-0.0015503875968992387
-0.05598006644518275,-0.05653377630121813,-0.030509413067552615,-0.018604651162790753,-0.017774086378737508
-0.06301218161683278,-0.04307862679955703,-0.05110741971207086,-0.014562569213732071,-0.007641196013288998
-0.04435215946843857,-0.046843853820598,-0.035769656699889255,-0.03521594684385383,-0.017220376522702086
-0.04462901439645629,-0.06400885935769651,-0.02912513842746403,-0.01915836101882616,-0.02248062015503871
-0.046511627906976744,-0.06644518272425243,-0.03266888150609082,-0.013565891472868269,-0.02021040974529348
-0.06694352159468439,-0.052270210409745235,-0.03482834994462905,-0.020985603543743125,-0.004374307862679949
-0.04462901439645629,-0.03383167220376522,-0.03576965669988927,-0.03493909191583611,-0.03023255813953485
-0.04640088593576967,-0.0394795127353267,-0.03947951273532668,-0.03394241417497232,-0.020099667774086366
0.022812846068659867,-0.06439645625692131,-0.04501661129568105,-0.09928017718715383,0.006478405315614583
0.02729789590254694,-0.06157253599114055,-0.01450719822812848,-0.024197120708748625,-0.10642303433001102
-0.06810631229235876,-0.034883720930232565,-0.03986710963455149,-0.021594684385382118,-0.014950166112956798
0.012181616832779463,-0.07059800664451821,-0.060631229235880366,-0.042358803986710936,-0.017995570321151677
-0.05520487264673314,-0.032502768549280234,-0.021151716500553752,-0.04883720930232553,-0.021705426356589064
-0.027574750830564786,-0.022868217054263527,-0.00902547065337763,-0.017607973421926916,-0.10232558139534888
0.297619047619048,0.20071982281284645,0.03183831672203724,0.22508305647840554,0.06533776301218097
0.30847176079734245,0.17142857142857176,0.055703211517164675,0.1977297895902549,0.08726467331118448
0.2686600221483947,0.1540420819490586,0.24180509413067597,0.14435215946843866,0.011738648947950292
0.17220376522702135,0.2757475083056479,0.17746400885935804,0.18909191583610208,0.00609080841638876
0.16079734219269132,0.17270210409745285,0.15802879291251393,0.17630121816168326,0.1527685492801769
0.13803986710963478,0.1820598006644517,0.15271317829457365,0.18289036544850495,0.16489479512735317
0.003322259136212466,-0.14784053156146162,-0.04069767441860464,-0.003322259136212688,0.00913621262458475
-0.05598006644518275,-0.019712070874861584,-0.04795127353266884,-0.04269102990033223,-0.013067552602436333
-0.12275747508305636,0.010409745293466138,-0.05880398671096344,-0.0009413067552603294,-0.007308970099667744
-0.05780730897009964,-0.06417497231450713,-0.032059800664451854,-0.0146179401993356,-0.01074197120708753
-0.05719822812846069,-0.06052048726467331,-0.03089700996677741,-0.016223698781838353,-0.014562569213731974
-0.0597452934662237,-0.0281838316722038,-0.04230343300110742,-0.032890365448505016,-0.016279069767441784
-0.010243632336655692,-0.05315614617940195,-0.057585825027685486,-0.0382059800664452,-0.020210409745293423
-0.03964562569213735,-0.041583610188261344,-0.04822812846068658,-0.029401993355481756,-0.020542635658914676
-0.0353820598006645,-0.05780730897009961,-0.0146179401993356,-0.052547065337762974,-0.019047619047619035
-0.06002214839424139,-0.019324473975636802,-0.03870431893687705,-0.02735326688815065,-0.03399778516057583
-0.040310077519379886,-0.04058693244739754,-0.04723145071982279,-0.032558139534883734,-0.018715393133997782
-0.051882613510520495,-0.020044296788482865,-0.05215946843853818,-0.021982281284606886,-0.033333333333333326
-0.042081949058693266,-0.04125138427464009,-0.04125138427464009,-0.034330011074197114,-0.02048726467331119
0.0790697674418605,0.18205980066445193,0.17098560354374326,0.135271317829457,0.25321151716500556
-0.05437430786267994,-0.026411960132890405,-0.04413067552602437,-0.025027685492801793,-0.02945736434108523
-0.04241417497231453,-0.03881506090808416,-0.03936877076411961,-0.03466223698781838,-0.024141749723145034
-0.04817275747508307,-0.04401993355481727,-0.02187153931339983,-0.054263565891472826,-0.011074197120708729
0.2095238095238096,0.10985603543743089,0.1530454042081949,0.12065337763012168,0.22751937984496107
-0.06411960132890361,-0.03338870431893691,-0.026467331118493934,-0.016777408637873775,-0.038648947951273493
0.3797342192691039,-0.07763012181616885,0.36893687707641265,0.10924695459579165,0.04031007751937876
-0.0063122923588041085,-0.07248062015503871,-0.033720930232558136,-0.053931339977851545,-0.01295681063122922
-0.05924695459579178,-0.038759689922480633,-0.04042081949058693,-0.02879291251384275,-0.01218161683277963
-0.042137320044296836,-0.04130675526024362,-0.04324473975636765,-0.039922480620155035,-0.012790697674418594
-0.036544850498338916,-0.037098560354374296,-0.0429125138427464,-0.040143964562569204,-0.022702104097452935
-0.010188261351052136,-0.04867109634551496,-0.03344407530454041,-0.05393133997785157,-0.033167220376522644
-0.041971207087486195,-0.040863787375415295,-0.04390919158361016,-0.03726467331118494,-0.015393133997785136
-0.04246954595791809,-0.04551495016611294,-0.043300110741971196,-0.035271317829457374,-0.012846068660022136
0.03150609080841628,0.003543743078626772,-0.03272425249169432,-0.04213732004429675,-0.13959025470653372
-0.03776301218161687,-0.04053156146179401,-0.0419158361018826,-0.0327796234772979,-0.02641196013289035
-0.04435215946843858,-0.044075304540420815,-0.029678848283499454,-0.040476190476190485,-0.020819490586932388
0.24318936877076458,0.249557032115172,0.024197120708748132,0.21910299003322287,0.08455149501661063
-0.012292358803986811,-0.06517165005537091,-0.06101882613510515,-0.04246954595791809,0.0015503875968992387
-0.03864894795127358,-0.042524916943521604,-0.041694352159468415,-0.03560354374307864,-0.0209302325581395
-0.008803986710963524,-0.03482834994462902,-0.02624584717607975,-0.06805094130675521,-0.04147286821705423
-0.0168327796234774,-0.07607973421926904,-0.04008859357696565,-0.018217054263565943,-0.028183831672203674
-0.04114064230343305,-0.05692137320044294,-0.02702104097452937,-0.03781838316722036,-0.016500553709856036
0.2206533776301221,0.09966777408637867,0.19905869324473974,0.08748615725359876,0.21373200442967888
-0.08765227021040971,-0.05221483942414172,-0.019269102990033246,-0.01317829457364346,-0.007087486157253631
-0.06456256921373199,-0.028571428571428567,-0.03604651162790701,-0.03217054263565891,-0.018050941306755247
-0.035105204872646775,-0.04728682170542635,-0.024861572535991167,-0.04285714285714286,-0.029291251384274575
0.0704318936877078,0.1975083056478405,0.20027685492801756,0.1709302325581395,0.1814507198228128
-0.064562569213732,-0.020542635658914773,-0.044075304540420815,-0.023864894795127364,-0.02635658914728678
-0.05769656699889257,-0.033333333333333354,-0.0430232558139535,-0.020321151716500604,-0.02502768549280171
-0.03859357696567005,-0.04468438538205981,-0.04994462901439642,-0.02004429678848288,-0.026135105204872583
0.00011074197120697349,-0.04944629014396458,-0.05747508305647836,-0.05692137320044291,-0.015669988925802847
0.150276854928018,0.15802879291251387,0.17768549280177187,0.1901439645625692,0.14446290143964524
-0.01173864894795136,-0.05188261351052045,-0.051052048726467306,-0.018660022148394267,-0.04606866002214835
-0.01173864894795136,-0.05188261351052045,-0.051052048726467306,-0.018660022148394267,-0.04606866002214835
-0.038815060908084204,-0.042691029900332245,-0.04435215946843851,-0.04102990033222592,-0.012513842746400855
0.050609080841639065,0.2106312292358803,0.15442967884828357,0.20232558139534884,0.2026024363233665
-0.056589147286821725,-0.06295681063122921,-0.027242524916943567,-0.01561461794019936,-0.01699889258028786
-0.046733111849390926,-0.05033222591362127,-0.03316722037652273,-0.03316722037652271,-0.0160022148394241
0.176744186046512,0.2227021040974531,0.1615171650055371,0.06655592469545912,0.1930786267995569
-0.09977851605758577,-0.027796234772978975,-0.041362126245847175,-0.010908084163898185,0.0004429678848283658
-0.010686600221484044,-0.022037652270210442,-0.0954042081949058,-0.02978959025470651,-0.02148394241417495
-0.052270210409745305,-0.041472868217054246,-0.04258028792912512,-0.017386489479512754,-0.025692137320044328
-0.019158361018826217,-0.029678848283499468,-0.05957918050941299,-0.04075304540420821,-0.03023255813953485
0.2714839424141754,0.2532115171650057,0.2161129568106317,-0.021705426356589785,0.10149501661129523
0.24944629014396474,0.17524916943521596,0.11655592469545961,0.1716500553709857,0.1076965669988923
-0.04169435215946847,-0.04529346622369877,-0.04723145071982281,-0.03311184939091917,-0.012070874861572545
-0.061295681063122914,-0.06406423034330007,-0.026688815060908117,-0.018106312292358845,-0.009246954595791779
0.23942414174972365,0.23084163898117427,0.21063122923588068,0.09435215946843839,0.04534883720930116
0.2643410852713188,0.2225359911406426,0.35016611295681116,0.004928017718714817,-0.021373200442969198
0.23831672203765292,0.29728682170542686,0.014341085271317167,0.20952380952380972,0.06112956810631154
0.16218161683277982,0.18405315614617945,0.2139534883720931,0.2062015503875969,0.05420819490586892
-0.014784053156146254,-0.07236987818383159,-0.02142857142857145,-0.02613510520487266,-0.044684385382059794
-0.015060908084163951,-0.010631229235880446,-0.01589147286821707,-0.030287929125138426,-0.10753045404208184
-0.05968992248062016,-0.05581395348837205,-0.0428017718715393,-0.012901439645625748,-0.008194905869324476
0.23178294573643432,0.1802879291251384,0.1141196013289037,0.17973421926910305,0.11467331118493873
-0.06351052048726466,-0.06849390919158355,-0.026688815060908117,-0.012015503875969058,-0.008693244739756356
-0.05786267995570324,-0.05121816168327793,-0.042912513842746386,-0.015227021040974592,-0.012181616832779602
-0.08084163898117384,-0.01827242524916947,-0.03959025470653377,-0.0171650055370986,-0.02353266888150607
-0.044795127353266934,-0.03427464008859357,-0.04202657807308971,-0.04174972314507196,-0.01655592469545958
0.06428571428571422,0.00420819490586936,-0.0049280177187152885,-0.11096345514950151,-0.1320044296788485
-0.154485049833887,-0.023809523809523794,-0.004152823920265808,-0.004706533776301272,0.007751937984496138
0.015116279069767313,-0.10531561461794013,-0.03859357696566998,-0.025858250276854955,-0.024750830564784
-0.05924695459579182,-0.036544850498338874,-0.02630121816168332,-0.02131782945736435,-0.035991140642303354
-0.04385382059800666,-0.054097452934662185,-0.03748615725359912,-0.015060908084163965,-0.028903654485049807
-0.007973421926910418,-0.07995570321151707,-0.04091915836101884,-0.03676633444075303,-0.013787375415282382
0.038593576965669764,-0.02037652270210412,-0.049169435215946786,-0.12447397563676617,-0.023975636766334435
0.06500553709856009,-0.15398671096345495,-0.08145071982281273,-0.009745293466223784,0.0007751937984496471
-0.06461794019933552,-0.011738648947951277,-0.035548172757475086,-0.010354374307862749,-0.057142857142857106
-0.017165005537098627,-0.03875968992248062,-0.04983388704318932,-0.023532668881506125,-0.050110741971207046
-0.04075304540420824,-0.04130675526024365,-0.041029900332225894,-0.03244739756367665,-0.023864894795127323
-0.042857142857142885,-0.03815060908084167,-0.04368770764119599,-0.03759689922480618,-0.017109634551495
0.013953488372092877,-0.03089700996677739,-0.04972314507198224,-0.03975636766334438,-0.0729789590254706
-0.008250276854928129,-0.06057585825027682,-0.03593576965669987,-0.037596899224806204,-0.03704318936877071
-0.04307862679955707,-0.04003322259136213,-0.04778516057585824,-0.016500553709856064,-0.03200442967884823
0.27314507198228144,0.16101882613510526,0.13444075304540432,0.09346622369878171,0.15852713178294553
-0.044407530454042096,-0.13217054263565883,-0.025581395348837202,0.02065337763012169,0.002104097452934661
0.09213732004429664,0.07331118493909161,0.4240863787375421,0.18183831672203793,0.0492248062015499
-0.035105204872646775,-0.0650055370985603,-0.0334440753045404,-0.012126245847176143,-0.03372093023255812
0.3047619047619058,0.2762458471760802,0.015448504983388178,0.16799557032115164,0.05614617940199251
0.0009966777408636496,-0.09147286821705417,-0.0327796234772979,-0.019490586932447415,-0.03665559246954592
0.2221483942414177,0.23322259136212647,-0.028682170542636165,0.24540420819490605,0.14850498338870421
-0.04280177187153934,-0.04252491694352159,-0.04280177187153929,-0.040310077519379844,-0.010963455149501672
0.25442967884828394,0.2344961240310081,0.2571982281284608,0.10465116279069786,-0.030177187153932472
-0.040974529346622435,-0.04761904761904763,-0.031561461794019946,-0.03516057585825026,-0.024086378737541464
-0.154485049833887,-0.023809523809523794,-0.004152823920265808,-0.004706533776301272,0.007751937984496138
-0.041472868217054315,-0.0406423034330011,-0.04258028792912512,-0.04258028792912516,-0.012126245847176031
0.20631229235880438,0.24700996677740894,0.2425802879291254,-0.016279069767442644,0.14097452934662213
-0.04606866002214845,-0.060188261351052,-0.04966777408637871,-0.0158914728682171,-0.007585825027685483
-0.009191583610188389,-0.0515503875968992,-0.04573643410852711,-0.04601328903654482,-0.026910299003322202
0.020265780730896882,-0.09573643410852703,-0.03925802879291253,-0.035935769656699895,-0.028737541528239152
-0.009911406423034438,-0.07137320044296783,-0.03178294573643414,-0.03815060908084161,-0.02818383167220373
-0.08765227021040971,-0.05221483942414172,-0.019269102990033246,-0.01317829457364346,-0.007087486157253631
-0.06273532668881507,-0.01622369878183838,-0.03228128460686601,-0.05802879291251378,-0.01013289036544851
-0.059689922480620175,-0.03643410852713176,-0.027021040974529356,-0.01926910299003326,-0.03698781838316717
-0.035105204872646775,-0.04728682170542635,-0.024861572535991167,-0.04285714285714286,-0.029291251384274575
0.2654485049833888,0.07829457364341091,0.07607973421926884,0.21921373200442978,0.18156146179401988
-0.006810631229235975,-0.07491694352159461,-0.034219269102990044,-0.022314507198228153,-0.04114064230343295
-0.034828349944629036,-0.03787375415282393,-0.047286821705426335,-0.029568106312292383,-0.029844961240310053
0.058693244739756116,-0.13621262458471745,-0.11018826135105188,-0.006367663344407609,0.014673311184939059
-0.07059800664451829,0.00719822812846059,-0.03211517165005538,-0.07779623477297885,-0.006090808416389815
0.12901439645625712,0.1921373200442968,0.1345514950166113,0.19269102990033216,0.17220376522702086
-0.08067552602436323,-0.02696566998892584,-0.04163898117386487,-0.015614617940199388,-0.014507198228128404
-0.0466777408637874,-0.04335548172757475,-0.04667774086378737,-0.017884828349944648,-0.02480620155038757
-0.0523809523809524,-0.03770764119601329,-0.03715393133997784,-0.04075304540420818,-0.01140642303433001
-0.05609080841638983,-0.03338870431893687,-0.044462901439645625,-0.016223698781838367,-0.029235880398671032
-0.06112956810631226,-0.03178294573643413,-0.019601328903654514,-0.059191583610188225,-0.0076965669988925955
0.2446290143964563,0.1815060908084165,0.16461794019933562,0.0275747508305646,0.20227021040974513
0.20354374307862688,0.15980066445182733,0.12242524916943531,0.16672203765227023,0.1681063122923585
0.23361018826135144,0.19042081949058703,0.028460686600221163,0.19706533776301227,0.1710409745293463
-0.0462901439645626,-0.047120708748615694,-0.0440753045404208,-0.0316168327796235,-0.010299003322259137
-0.047785160575858285,-0.044739756367663336,-0.04778516057585824,-0.019269102990033274,-0.019822812846068627
0.19922480620155048,0.0882059800664452,0.15603543743078624,0.18538205980066436,0.191749723145072
0.0019379844961238957,-0.058416389811738634,-0.05647840531561457,-0.05952380952380949,-0.0069213732004429485
0.17895902547065345,0.30880398671096415,0.11472868217054255,0.19390919158361009,0.02419712070874802
0.21013289036544902,0.24197120708748643,0.29595791805094185,0.057032115171649855,0.015503875968991054
-0.05786267995570324,-0.05121816168327793,-0.042912513842746386,-0.015227021040974592,-0.012181616832779602
-0.051273532668881544,-0.03770764119601326,-0.037707641196013275,-0.04130675526024365,-0.011406423034330038
-0.06888150609080843,-0.06057585825027681,-0.025968992248062026,-0.015171650055371036,-0.00880398671096344
-0.04318936877076417,-0.06672203765227014,-0.0307308970099668,-0.02436323366555926,-0.014396456256921375
0.01112956810631216,-0.03122923588039867,-0.05254706533776296,-0.04341085271317827,-0.063344407530454
-0.0763012181616833,-0.027297895902547067,-0.022314507198228153,-0.049723145071982236,-0.0037652270210409844
-0.04235880398671103,-0.04180509413067553,-0.03848283499446291,-0.03654485049833886,-0.020210409745293423
-0.01638981173864902,-0.06539313399778508,-0.03549280177187154,-0.022757475083056505,-0.0393687707641196
-0.05492801771871543,-0.0402547065337763,-0.041638981173864886,-0.016445182724252536,-0.026135105204872555
-0.042081949058693266,-0.04125138427464009,-0.04125138427464009,-0.034330011074197114,-0.02048726467331119
-0.0573089700996678,-0.05675526024363231,-0.028239202657807327,-0.018272425249169486,-0.01882613510520481
-0.02403100775193806,-0.03953488372093025,-0.03815060908084163,-0.04507198228128459,-0.03261351052048722
-0.04623477297895906,-0.04125138427464009,-0.027408637873754166,-0.03183831672203766,-0.03266888150609076
-0.020653377630121747,-0.03062015503875959,0.007585825027685553,-0.16212624584717644,0.02641196013289049
