male,supplemental_o2_duration,hospital_stay,sga,m24_ec_ss,m24_cong_ss,m24_rc_ss,m24_fm_ss,m24_gm_ss,m_chat_rf_r,m_chat_rf_f
0.0018575647313188778,-0.005045351473922893,0.003952433686652948,-0.0008516584928544992,-0.004780361757105934,0.0006842271792437887,-0.004150187206665605,-0.0023427200337499303,0.0033011654274112687,-0.01224753467278382,-0.010277909613457821
-0.001930194205941716,-0.0013171582939024724,0.0010216066694472038,-0.0005960171242563175,-0.003688882177254264,0.0005667735734180947,-0.006344052772624191,-0.0018405459435359719,0.0027947965655606777,-0.010732862560105085,-0.00783379595671958
0.0020078574065284954,-0.0028489690449823232,0.0026222116753678174,-0.001029636660865886,-0.0024916943521594652,0.00019511680641248204,-0.004635342509096659,-0.0016729947793070743,0.0037639086642408852,-0.013730686072878733,-0.012080103359173158
-0.00221064465250512,-0.004724751070266012,0.0036599981782705977,-0.0007617705292123823,-0.005134760035092251,0.0004735297924666718,-0.005935002612743475,-0.0011559592124376096,0.0033831432502528804,-0.009930942073799211,-0.0075631732608477074
-0.002155513368137955,-1.713863840109215e-05,0.0008753889152560265,-0.0006301745504403207,-0.0037995042978431577,0.00016479460001055045,-0.005297157622739013,-0.0013790012128882534,0.0021766070769392984,-0.011708326741549325,-0.008130306386120379
-0.002855560828982747,-0.0010072245952644535,0.0001542477456098702,-0.0007092759584453846,-0.0009610821072615035,0.0003665031904234598,-0.00389442598744924,-0.001331540368085216,0.002316352897748237,-0.013228392132046605,-0.008749934082160037
0.0016729947793070684,-0.005610926541159086,0.003723039603438268,-0.0008252913568528095,-0.004921425934714965,0.0003836418288245537,-0.00367953382903549,-0.0011772926224753442,0.0029162052417866366,-0.013083372884037327,-0.009298370510995125
0.001310326808665676,-0.0027264817131926714,0.0024902561447411936,-0.0006790736026616317,-0.004912317287732558,0.0006551034790237436,-0.006084336483007575,-0.00244962678517495,0.0009556888294429815,-0.010651124438499852,-0.007808747177517974
-0.0030807601405608044,-0.004235640697434705,0.00317088780543929,0.006129280464828636,-0.00021465245717736863,0.00029818833805544454,-0.007643593025652824,-0.0015896985996653782,0.003802380712679711,-0.015967697861385542,-0.010569026765040079
-0.0024625706519394185,-0.00565035739454343,0.0027146165019919124,-0.0007368416006289708,-0.0004586683158111712,0.0002927950602369205,-0.0036069043544126557,-0.002039378119112334,0.0034990387980421145,-0.012732570124596694,-0.008719492025139892
