proportion,epv,auc_roc
0.1,5.0,0.8322727272727273
0.2,4.5,0.8180056980056979
0.30000000000000004,3.9,0.8370070475333633
0.4,3.3,0.7928262213976499
0.5,2.8,0.8105971896955504
0.6,2.2,0.7824675324675324
0.7000000000000001,1.7,0.813859790491539
0.8,1.1,0.9165120593692022
0.9,0.6,0.9444444444444444
