proportion,epv,auc_roc
0.1,5.0,0.8329090909090908
0.2,4.5,0.8145868945868946
0.30000000000000004,3.9,0.836107362423152
0.4,3.3,0.7882910740053596
0.5,2.8,0.7901053864168618
0.6,2.2,0.7611317254174397
0.7000000000000001,1.7,0.8114423851732474
0.8,1.1,0.9183673469387754
0.9,0.6,0.951388888888889
