proportion,epv,auc_roc
0.1,5.0,0.5892727272727273
0.2,4.5,0.7854131054131055
0.30000000000000004,3.9,0.4447443394811816
0.4,3.3,0.7266542980828695
0.5,2.8,0.7903981264637002
0.6,2.2,0.7884972170686457
0.7000000000000001,1.7,0.8098307816277196
0.8,1.1,0.8497217068645639
0.9,0.6,0.9513888888888888
