proportion,epv,auc_roc
0.1,5.0,0.8869090909090909
0.2,4.5,0.8793162393162394
0.30000000000000004,3.9,0.8889638626480731
0.4,3.3,0.8792001649144506
0.5,2.8,0.900175644028103
0.6,2.2,0.903061224489796
0.7000000000000001,1.7,0.9419822723609992
0.8,1.1,0.9443413729128015
0.9,0.6,0.9791666666666667
