proportion,epv,auc_roc
0.1,5.0,0.8859545454545454
0.2,4.5,0.874017094017094
0.30000000000000004,3.9,0.8789923526765632
0.4,3.3,0.8666254380540095
0.5,2.8,0.8981264637002342
0.6,2.2,0.8998144712430427
0.7000000000000001,1.7,0.9298952457695407
0.8,1.1,0.935064935064935
0.9,0.6,0.9791666666666667
