proportion,epv,auc_roc
0.1,12.5,0.5719545454545455
0.2,11.25,0.5904273504273505
0.30000000000000004,9.75,0.5910931174089069
0.4,8.25,0.5629767058338487
0.5,7.0,0.5607435597189695
0.6,5.5,0.6175788497217067
0.7000000000000001,4.25,0.6804995970991137
0.8,2.75,0.738404452690167
0.9,1.5,0.8333333333333334
