proportion,epv,auc_roc
0.1,10.0,0.7124090909090909
0.2,9.0,0.7606267806267806
0.30000000000000004,7.8,0.47548358074673863
0.4,6.6,0.7283034425891569
0.5,5.6,0.772980093676815
0.6,4.4,0.7497680890538033
0.7000000000000001,3.4,0.8231265108783239
0.8,2.2,0.8385899814471243
0.9,1.2,0.9444444444444444
