proportion,epv,auc_roc
0.1,5.0,1.0
0.2,4.5,0.856980056980057
0.30000000000000004,3.9,0.8683460788723947
0.4,3.3,0.8382807668521954
0.5,2.8,0.841188524590164
0.6,2.2,0.8432282003710576
0.7000000000000001,1.7,1.0
0.8,1.1,0.9517625231910947
0.9,0.6,1.0
