proportion,epv,auc_roc
0.1,10.0,0.8377727272727272
0.2,9.0,0.8187464387464387
0.30000000000000004,7.8,0.814589893537262
0.4,6.6,0.8061224489795918
0.5,5.6,0.8515807962529274
0.6,4.4,0.8297773654916513
0.7000000000000001,3.4,0.8767123287671232
0.8,2.2,0.9016697588126159
0.9,1.2,0.9375
