proportion,epv,auc_roc
0.1,4.545454545454546,0.8558636363636363
0.2,4.090909090909091,1.0
0.30000000000000004,3.5454545454545454,1.0
0.4,3.0,0.8426097711811997
0.5,2.5454545454545454,0.8493852459016393
0.6,2.0,1.0
0.7000000000000001,1.5454545454545454,1.0
0.8,1.0,1.0
0.9,0.5454545454545454,0.9375
