male,supplemental_o2_duration,hospital_stay,sga,m24_ec_ss,m24_cong_ss,m24_rc_ss,m24_fm_ss,m24_gm_ss
0.07768417444497161,0.12773559036017512,0.1330076992037122,0.004013078099456335,0.07197700785740657,0.10348309866582323,0.10643358118441199,0.09769683067025292,0.091922427885883
-0.021172810209355075,-0.016790592205874616,-0.014338448557717612,-0.0033591731266149893,-0.028833781574645306,-0.029921425934715,-0.0291145915730633,-0.0285450614354269,-0.013970627010494174
0.010789432051890438,-0.029619522227495643,-0.02380161366872323,-0.005268153773137149,-0.04184859990507822,-0.01869561778199659,-0.03484812529663027,-0.012035279227970236,-0.03071903179876609
-0.02557744027843692,-0.015452460053788988,-0.0081276696725201,-0.004338712229077668,-0.03932130991931651,-0.030042714760322803,-0.026558297737699757,-0.019652744818857745,-0.01697516215788647
-0.03171175446922958,-0.016563834836260075,-0.018031165954753944,-0.004077677582660977,-0.03868454358487572,-0.016109001740231027,-0.031300427147603255,-0.022492485366239504,-0.007075620946052907
-0.05123266360807888,-0.02889838105784949,-0.029487686547487166,-0.006022253862785432,-0.0009123029056583715,-0.035871170173495795,-0.023183304329483775,-0.009364288350999325,-0.0010744607920687432
0.008193587512524317,-0.02597822074566264,-0.009141486051785053,-0.007895638875705283,-0.08264251437008902,-0.02860834256183102,-0.021200495702156846,-0.009766387175025024,-0.00900701365817641
0.004957021568317191,-0.012856615514422909,-0.010598270315878233,-0.0027395454305753353,-0.04627696039656165,-0.03278621526129831,-0.02829721035701102,-0.04738833517903279,-0.010060380741443914
-0.03557190317987659,-0.018624426514792028,-0.01585983230501503,0.018727258345198478,0.006446764752412584,-0.030153456731529804,-0.0592627748773928,-0.03489163107103303,-0.016856510045878736
-0.042754311026736214,-0.021942730580604364,-0.01474054738174338,-0.007914095870906482,0.004378262933080218,-0.018739123556399354,-0.017540737225122643,-0.04297579496915044,-0.023817433950324318
0.00760955545008693,-0.012442651479196362,-0.010654959658281865,-0.002732953646574929,-0.08017718715393121,-0.032119126720455665,-0.029350577440278414,-0.01921768707482993,-0.006960923904445526
-0.02511337868480723,-0.02727680219374569,-0.014723408743342242,-0.005674207667563158,-0.02910404471866261,-0.014842060855349962,-0.019441807730844307,-0.030148183304329473,-0.019722617729262287
0.008209407794125309,-0.01936138796603916,-0.005194325792332463,-0.005704529873965095,-0.0246809576543795,-0.020354110636502665,-0.019056847545219663,-0.07945077255708476,-0.02045298739650897
-0.21145652059273323,-0.031121130622791843,-0.007125718504456036,-0.030820545272372546,0.051440963982492316,0.025242577651215542,0.03522913041185468,0.00034936455202237704,-0.01778463323313828
0.006326794283604803,-0.019112218530823205,-0.018431946421979623,-0.0029518008753889186,-0.0506697252544428,-0.02548779201603124,-0.04564283077572108,-0.0127326899752149,-0.01734430206191001
0.009494805674207546,-0.020528133734113788,-0.020452987396508915,-0.005340663397141732,-0.06378078363128184,-0.01235300321679067,-0.045911775562938406,-0.014148605178505538,-0.01302536518483366
-0.02933212044507727,-0.01991905289247485,-0.012424194483995163,-0.006226599166798449,-0.03938195433212037,-0.017462954173917675,-0.02508041976480517,-0.013329905605653156,-0.022889310763064885
-0.026463376048093665,-0.016160417655434328,-0.01858092074038914,-0.004904287296313856,-0.029105363075462715,-0.0224964404366398,-0.02021040974529348,-0.04090333807941776,-0.0072219585508622175
